symbol,conf,only_side,test_volume_usd,target_perc,average_pnl_pct,average_position_duration_s,positions_per_year,cost_per_year_pct,cost_per_year_usd,avg_chases_per_position,avg_turnover_per_usd,avg_turnover_per_year,avg_pos_pnl_pct,avg_neg_pnl_pct,positive_share,negative_share,zero_share,avg_pos_duration_s,avg_neg_duration_s,avg_zero_duration_s,avg_chases_pos,avg_chases_neg,avg_chases_zero
ETHUSDC,Current,0,30000,2.0,-0.9432230487661932,42672.37926227263,739.026052570767,-697.0664064234438,-209119.92192703314,68.81234010837379,50854.11207844855,1525623362.3534565,1.087442910219186,-2.9672731304014874,0.4991841750095683,0.5008158249904316,0.0,19405.100333430855,65863.85376696364,0.0,22.000867600177557,115.4713015847478,0.0
ETHUSDC,Current,0,30000,3.0,-1.2300670393595357,84391.85783800075,373.68533894036017,-459.65801852243345,-137897.40555673002,97.40274629380728,36397.978262523284,1091939347.8756986,1.6448580671515802,-4.087799577956678,0.4985004714236996,0.5014995285763004,0.0,41605.73033584845,126922.11662162865,0.0,31.84199036207608,162.57143714311428,0.0
ETHUSDC,Current,0,50000,0.5,-0.2365152880000005,3275.0507602567304,9629.163731657063,-2277.44443319203,-1138722.216596015,16.598991059387643,159834.40269115535,7991720134.557768,0.24993609198594546,-0.6378385633318756,0.45205534189101443,0.5479446581089855,0.0,1503.6432164497382,4736.465213328594,0.0,6.867279517380063,24.627670823306353,0.0
ETHUSDC,Current,0,50000,1.0,-0.4409260594743535,11991.336353216555,2629.898709457915,-1159.590874777966,-579795.437388983,31.86259702855537,83795.40280537537,4189770140.268769,0.5198779651055356,-1.3421499011945137,0.4840012644445225,0.5159987355554775,0.0,5536.413649740825,18045.984427132258,0.0,11.458760107816712,51.00117661931017,0.0
ETHUSDC,Current,0,50000,1.5,-0.6470834220262345,24526.10213771846,1285.8137759893402,-832.0287782556563,-416014.3891278282,46.76958546132526,60136.97728348279,3006848864.1741395,0.7990792383835458,-2.0518797918700935,0.4927451972955499,0.5072548027044501,0.0,11411.261572034502,37265.80350197117,0.0,15.95201090383872,76.70564870713079,0.0
ETHUSDC,Current,0,50000,2.0,-1.0041109721234702,42583.85237937624,740.5624018946952,-743.6068332845745,-371803.4166422872,64.53141865457538,47789.54239650448,2389477119.825224,1.0831923876816196,-3.0000707452029163,0.4888148787191782,0.5111851212808218,0.0,19397.929432153996,64755.12388477766,0.0,20.339989328517486,106.7889634601044,0.0
ETHUSDC,Current,0,50000,3.0,-1.3065725180778203,84506.71629994948,373.1774393891442,-487.5833866725073,-243791.69333625364,91.14628600303185,34013.737620442014,1700686881.0221007,1.6342938935175768,-4.161281363198937,0.492566953006569,0.5074330469934311,0.0,41471.22561255245,126281.41080325829,0.0,29.466880045958618,151.01869130958664,0.0
ETHUSDC,Current,0,70000,0.5,-0.2502872417874472,3268.8947358251107,9647.297496118335,-2414.595481006404,-1690216.8367044828,15.794099794832178,152370.3794041276,10665926558.288933,0.2477633588760944,-0.6427968785657271,0.44074462375030726,0.5592553762496928,0.0,1514.1113444947762,4651.825286732982,0.0,6.546812046163302,23.081812229228518,0.0
ETHUSDC,Current,0,70000,1.0,-0.46672804157690967,12003.611095232136,2627.20940805273,-1226.1923018328828,-858334.611283018,30.4181264890188,79914.78808728815,5594035166.11017,0.5130933190200259,-1.3534982307980994,0.47507457606758896,0.524925423932411,0.0,5475.972299669188,17911.336444659508,0.0,10.888261446722433,48.093289345715974,0.0
ETHUSDC,Current,0,70000,1.5,-0.6784855862246116,24405.500362961295,1292.1677298556936,-876.7171796916658,-613702.0257841661,44.37784282819185,57343.61642319744,4014053149.623821,0.7933247460727739,-2.0771707828530466,0.48726262853711627,0.5127373714628838,0.0,11381.19677326268,36782.707009466365,0.0,15.074483707651705,72.22529960573057,0.0
ETHUSDC,Current,0,70000,2.0,-1.04016418685048,42515.49689830576,741.7530618407686,-771.5449704134569,-540081.4792894198,61.177567744205916,45378.648190235785,3176505373.316505,1.0763588770519084,-3.0398901588097624,0.485812679101101,0.514187320898899,0.0,19179.225262788073,64563.99203362438,0.0,19.17796197986195,100.8594894257751,0.0
ETHUSDC,Current,0,70000,3.0,-1.3758592778652328,84728.66713056332,372.1998830856662,-512.0946623637687,-358466.26365463814,86.86607807252177,32331.54410270296,2263208087.189207,1.622840919772436,-4.238698325134751,0.48841079580878066,0.5115892041912193,0.0,41195.33603797573,126289.64752058456,0.0,27.8964186080028,143.1640180440487,0.0
ETHUSDC,Current,0,100000,0.5,-0.2658628836475243,3284.185622601726,9602.380505830615,-2552.9165711609003,-2552916.5711609004,14.94046286673595,143464.0093796315,14346400937.963148,0.2444914736802893,-0.6496684816137792,0.42923595011591653,0.5707640498840835,0.0,1492.9513594966766,4631.260899960607,0.0,6.190690148878464,21.520619775025168,0.0
ETHUSDC,Current,0,100000,1.0,-0.49324875207518176,12055.09702137156,2615.9889003043477,-1290.3332605176465,-1290333.2605176466,28.629601307483544,74894.71924051578,7489471924.0515785,0.5094509552829638,-1.3740140147544992,0.4676302860370154,0.5323697139629846,0.0,5460.287181556811,17847.93746827707,0.0,10.15942199373684,44.85369334184536,0.0
ETHUSDC,Current,0,100000,1.5,-0.7211492291860073,24455.362061586817,1289.5331469876323,-929.9458349599373,-929945.8349599374,41.91317795206009,54048.432264772695,5404843226.477269,0.786755134109419,-2.110887569955427,0.47960997358986973,0.5203900264101302,0.0,11322.2434294194,36559.311715999,0.0,14.130901781788488,67.51831268573193,0.0
ETHUSDC,Current,0,100000,2.0,-1.0980223709360297,42522.73331754237,741.6268320406889,-814.3228524670939,-814322.852467094,57.670400080216595,42769.91611401013,4276991611.401013,1.0650016449853794,-3.081794043403662,0.47838664393863434,0.5216133560613657,0.0,19113.12145582117,63992.363119577865,0.0,17.974260891436717,94.07687354023895,0.0
ETHUSDC,Current,0,100000,3.0,-1.4567581057980616,84300.69763060025,374.08943088690137,-544.9578107378774,-544957.8107378774,81.71004423889002,30566.8639470699,3056686394.7069902,1.6176357140295943,-4.283444216882909,0.4790116629800925,0.5209883370199075,0.0,40991.645726578165,124120.2857106383,0.0,25.91644015322454,133.00828870555316,0.0
ETHUSDC,Current,0,250000,0.5,-0.3147704069159268,3288.69351495148,9589.218288851482,-3018.402142787428,-7546005.3569685705,12.519245494537394,120049.77785883949,30012444464.709873,0.23345405638184552,-0.6661228107286962,0.3905751878005936,0.6094248121994065,0.0,1525.5417567463674,4418.682506696997,0.0,5.246943953255939,17.180001806669896,0.0
ETHUSDC,Current,0,250000,1.0,-0.5739082156334252,12025.069195744149,2622.521291699599,-1505.0865149799822,-3762716.2874499555,23.705165310019098,62167.300748783804,15541825187.195951,0.4907206036400509,-1.4153311187118756,0.441448095668777,0.558551904331223,0.0,5349.403886599815,17301.14061398127,0.0,8.375200610082294,35.82110954184396,0.0
ETHUSDC,Current,0,250000,1.5,-0.8431383713771982,24453.365472543774,1289.6384358794542,-1087.3436504928402,-2718359.1262321007,34.76398708652231,44832.97393119618,11208243482.799046,0.7656337820140879,-2.1847387726748773,0.45472237028693263,0.5452776297130674,0.0,11054.175987260442,35627.32690183981,0.0,11.471352582746304,54.188370913450456,0.0
ETHUSDC,Current,0,250000,2.0,-1.2742348967034154,42453.78970670061,742.8312105437922,-946.5414508353421,-2366353.627088355,47.83666392736165,35534.56697353861,8883641743.384653,1.039491968404967,-3.21634090968609,0.4563398208093644,0.5436601791906356,0.0,18845.324067827692,62270.36519189824,0.0,14.56038827702072,75.76824738467211,0.0
ETHUSDC,Current,0,250000,3.0,-1.7142335139119016,84601.02639360403,372.76143498873876,-639.0001445515885,-1597500.3613789713,68.01325313283208,25352.717836046817,6338179459.011704,1.5938855347836887,-4.503001678855214,0.45740852130325815,0.5425914786967418,0.0,39882.9041997085,122298.7252172162,0.0,20.73544979343145,107.86878158286142,0.0
ETHUSDC,Current,0,500000,0.5,-0.367287393220792,3352.2415915453416,9407.436528302931,-3455.232839370441,-17276164.196852203,10.765150603617695,101272.47102115545,50636235510.57772,0.22398222077012764,-0.6891892009384523,0.3525097260658565,0.6474902739341435,0.0,1577.0535139732337,4318.697904685214,0.0,4.579266991879169,14.132898699971351,0.0
ETHUSDC,Current,0,500000,1.0,-0.6552374244094281,11968.053985744571,2635.014851834999,-1726.5603447969554,-8632801.723984776,20.048133276803753,52827.12893594535,26413564467.972675,0.4738392294978595,-1.451998212722683,0.413721724817318,0.586278275182682,0.0,5381.303367822051,16616.157014531225,0.0,7.101790342998372,29.18403947592309,0.0
ETHUSDC,Current,0,500000,1.5,-0.9552954738539869,24517.251301754088,1286.2779604393806,-1228.775513725878,-6143877.56862939,29.29169711957229,37677.26442877153,18838632214.385765,0.7452721298111418,-2.2683877767150635,0.435713499063886,0.564286500936114,0.0,11016.959031985662,34941.494258988845,0.0,9.58669102356415,44.50690631015853,0.0
ETHUSDC,Current,0,500000,2.0,-1.4369223175626185,42769.19606147399,737.3531163567341,-1059.5191488173373,-5297595.7440866865,40.46639632985111,29838.02344154242,14919011720.77121,1.018215306355249,-3.3420213003441277,0.43692559707754847,0.5630744029224515,0.0,18404.99388865249,61674.94550848668,0.0,12.087725552884892,62.48722982741081,0.0
ETHUSDC,Current,0,500000,3.0,-1.9288619599511674,84393.8756048773,373.6764045254661,-720.7702020204958,-3603851.0101024793,57.19273164740971,21371.574326993898,10685787163.496948,1.5663491572690298,-4.692196976269936,0.44152986290383217,0.5584701370961678,0.0,39506.31248511063,119882.25407648187,0.0,17.1276409749895,88.86843427996985,0.0
